Date,Effluent_cfs
2013-04-13 09:00,8.97490879
2013-04-13 10:00,9.241333035
2013-04-13 11:00,9.34589836
2013-04-13 12:00,9.073621147
2013-04-13 13:00,9.004991817
2013-04-13 14:00,8.37634191
2013-04-13 15:00,8.2204494
2013-04-13 16:00,8.171220935
2013-04-13 17:00,8.706449601
2013-04-13 18:00,9.226093987
2013-04-13 19:00,9.794122585
2013-04-13 20:00,9.489161334
2013-04-13 21:00,8.982994629
2013-04-13 22:00,8.27464396
2013-04-13 23:00,7.854156918
2013-04-14 00:00,7.142231878
2013-04-14 01:00,6.85134095
2013-04-14 02:00,6.221977427
2013-04-14 03:00,5.810957457
2013-04-14 04:00,5.739427931
2013-04-14 05:00,6.293685363
2013-04-14 06:00,6.76849198
2013-04-14 07:00,7.783004617
2013-04-14 08:00,8.643317517
2013-04-14 09:00,9.601301494
2013-04-14 10:00,9.698826808
2013-04-14 11:00,9.575802188
2013-04-14 12:00,9.255949214
2013-04-14 13:00,9.682885662
2013-04-14 14:00,11.92609318
2013-04-14 15:00,12.88852285
2013-04-14 16:00,13.51296576
2013-04-14 17:00,12.20013607
2013-04-14 18:00,11.53646782
2013-04-14 19:00,11.40045457
2013-04-14 20:00,10.70282394
2013-04-14 21:00,9.727662947
2013-04-14 22:00,9.152309518
2013-04-14 23:00,8.248975143
2013-04-15 00:00,7.240991608
2013-04-15 01:00,7.138433396
2013-04-15 02:00,6.945587214
2013-04-15 03:00,6.467710595
2013-04-15 04:00,6.780049112
2013-04-15 05:00,7.878747579
2013-04-15 06:00,9.395107346
2013-04-15 07:00,10.01897731
2013-04-15 08:00,10.27147121
2013-04-15 09:00,10.68726796
2013-04-15 10:00,10.42887295
2013-04-15 11:00,10.13299984
2013-04-15 12:00,9.728531881
2013-04-15 13:00,9.584176893
2013-04-15 14:00,9.197632662
2013-04-15 15:00,9.349835149
2013-04-15 16:00,9.592466771
2013-04-15 17:00,9.493730179
2013-04-15 18:00,10.08092222
2013-04-15 19:00,10.87593401
2013-04-15 20:00,10.69520983
2013-04-15 21:00,11.29911225
2013-04-15 22:00,9.425333266
2013-04-15 23:00,8.222094702
2013-04-16 00:00,7.191599006
2013-04-16 01:00,6.901212249
2013-04-16 02:00,6.679222168
2013-04-16 03:00,6.485295239
2013-04-16 04:00,6.574704573
2013-04-16 05:00,7.612338365
2013-04-16 06:00,5.513532181
2013-04-16 07:00,-0.210797078
2013-04-16 08:00,-0.1110737
2013-04-16 09:00,-0.219333968
2013-04-16 10:00,-0.195043814
2013-04-16 11:00,-0.078891739
2013-04-16 12:00,-0.070706824
2013-04-16 13:00,-0.29387453
2013-04-16 14:00,-0.21523984
2013-04-16 15:00,-0.1116658
2013-04-16 16:00,0
2013-04-16 17:00,0
2013-04-16 18:00,-0.007197174
2013-04-16 19:00,-0.357985765
2013-04-16 20:00,-0.173848411
2013-04-16 21:00,-0.309399149
2013-04-16 22:00,-0.196867117
2013-04-16 23:00,-0.392433903
2013-04-17 00:00,-0.370779377
2013-04-17 01:00,-0.452276031
2013-04-17 02:00,-0.515375227
2013-04-17 03:00,-0.200815931
2013-04-17 04:00,-0.382101623
2013-04-17 05:00,-0.201723546
2013-04-17 06:00,-0.352833277
2013-04-17 07:00,-0.194942597
2013-04-17 08:00,-0.204537907
2013-04-17 09:00,-0.207974694
2013-04-17 10:00,-0.130581672
2013-04-17 11:00,-0.130267714
2013-04-17 12:00,-0.014062468
2013-04-17 13:00,0
2013-04-17 14:00,-0.151190849
2013-04-17 15:00,-0.194278533
2013-04-17 16:00,-0.064530792
2013-04-17 17:00,0
2013-04-17 18:00,-0.007430678
2013-04-17 19:00,-0.157498165
2013-04-17 20:00,-0.147562565
2013-04-17 21:00,-0.138816835
2013-04-17 22:00,-0.31643217
2013-04-17 23:00,-0.228277783
2013-04-18 00:00,-0.180569396
2013-04-18 01:00,-0.255609659
2013-04-18 02:00,-0.342642265
2013-04-18 03:00,-0.149830941
2013-04-18 04:00,-0.10842093
2013-04-18 05:00,-0.148165927
2013-04-18 06:00,-0.21687529
2013-04-18 07:00,-0.176390881
2013-04-18 08:00,-0.159482978
2013-04-18 09:00,-0.17031866
2013-04-18 10:00,-0.230482436
2013-04-18 11:00,-0.057042996
2013-04-18 12:00,0
2013-04-18 13:00,-0.148328485
2013-04-18 14:00,-0.273818779
2013-04-18 15:00,-0.202305772
2013-04-18 16:00,-0.066974807
2013-04-18 17:00,0
2013-04-18 18:00,-0.007265785
2013-04-18 19:00,-0.174036543
2013-04-18 20:00,-0.194168463
2013-04-18 21:00,-0.230856572
2013-04-18 22:00,-0.114039723
2013-04-18 23:00,-0.230051908
2013-04-19 00:00,-0.150376556
2013-04-19 01:00,-0.27000155
2013-04-19 02:00,-0.427293246
2013-04-19 03:00,-0.199657371
2013-04-19 04:00,-0.152815959
2013-04-19 05:00,-0.028459137
2013-04-19 06:00,0.002752431
2013-04-19 07:00,-0.175368696
2013-04-19 08:00,-0.277664693
2013-04-19 09:00,-0.183030876
2013-04-19 10:00,-0.267397839
2013-04-19 11:00,-0.040792619
2013-04-19 12:00,-0.070745948
2013-04-19 13:00,-0.203080674
2013-04-19 14:00,-0.280505342
2013-04-19 15:00,-0.257249291
2013-04-19 16:00,-0.063588977
2013-04-19 17:00,0.030243678
2013-04-19 18:00,0.006492091
2013-04-19 19:00,-0.374578328
2013-04-19 20:00,-0.148741342
2013-04-19 21:00,0.001200016
2013-04-19 22:00,-0.004651042
2013-04-19 23:00,-0.262248292
2013-04-20 00:00,-0.07421073
2013-04-20 01:00,-0.064366899
2013-04-20 02:00,-0.005185343
2013-04-20 03:00,0.068515159
2013-04-20 04:00,0.002529382
2013-04-20 05:00,0.080944813
2013-04-20 06:00,0.139180952
2013-04-20 07:00,0.120029356
2013-04-20 08:00,-0.008917119
2013-04-20 09:00,0.138701311
2013-04-20 10:00,0.07607259
2013-04-20 11:00,0.091662466
2013-04-20 12:00,0.07089862
2013-04-20 13:00,0.024707282
2013-04-20 14:00,0.08145072
2013-04-20 15:00,-0.009582511
2013-04-20 16:00,0.105482312
2013-04-20 17:00,0.06790477
2013-04-20 18:00,0.06441696
2013-04-20 19:00,0.053231348
2013-04-20 20:00,0.135965811
2013-04-20 21:00,0.034429255
2013-04-20 22:00,0.115208192
2013-04-20 23:00,0.028198785
2013-04-21 00:00,0.104670017
2013-04-21 01:00,-0.023027069
2013-04-21 02:00,-0.175536971
2013-04-21 03:00,0.054895467
2013-04-21 04:00,0.030607496
2013-04-21 05:00,0.077007116
2013-04-21 06:00,0.081911831
2013-04-21 07:00,0.004524806
2013-04-21 08:00,0.01011431
2013-04-21 09:00,-0.035698495
2013-04-21 10:00,0.018636707
2013-04-21 11:00,0.033960729
2013-04-21 12:00,0.067901676
2013-04-21 13:00,-0.059588453
2013-04-21 14:00,-0.042819571
2013-04-21 15:00,0.043493634
2013-04-21 16:00,0.077528533
2013-04-21 17:00,0.03214058
2013-04-21 18:00,0.053492387
2013-04-21 19:00,-0.027787291
2013-04-21 20:00,-0.064777022
2013-04-21 21:00,0.019838507
2013-04-21 22:00,-0.053197327
2013-04-21 23:00,-0.052801158
2013-04-22 00:00,-0.009137793
2013-04-22 01:00,-0.089359778
2013-04-22 02:00,-0.037202604
2013-04-22 03:00,-0.007489284
2013-04-22 04:00,0.052974298
2013-04-22 05:00,0.056639399
2013-04-22 06:00,0.061188471
2013-04-22 07:00,-0.030729143
2013-04-22 08:00,-0.10525248
2013-04-22 09:00,-0.094638622
2013-04-22 10:00,0.035165412
2013-04-22 11:00,0.035208735
2013-04-22 12:00,0.02218107
2013-04-22 13:00,-0.020194657
2013-04-22 14:00,3.549837605
2013-04-22 15:00,8.973058096
2013-04-22 16:00,9.54536095
2013-04-22 17:00,9.67995424
2013-04-22 18:00,9.738354514
2013-04-22 19:00,11.00684991
2013-04-22 20:00,10.25163286
2013-04-22 21:00,9.837644817
2013-04-22 22:00,9.984224211
2013-04-22 23:00,9.04836945
2013-04-23 00:00,7.201163771
2013-04-23 01:00,7.002498994
2013-04-23 02:00,6.233287976
2013-04-23 03:00,6.476515182
2013-04-23 04:00,6.830553087
2013-04-23 05:00,7.618863252
2013-04-23 06:00,8.9443601
2013-04-23 07:00,10.3443854
2013-04-23 08:00,10.19229321
2013-04-23 09:00,10.09691942
2013-04-23 10:00,9.901787982
2013-04-23 11:00,9.52181116
2013-04-23 12:00,9.610635431
2013-04-23 13:00,9.428412619
2013-04-23 14:00,8.762953332
2013-04-23 15:00,8.967204281
2013-04-23 16:00,9.112147599
2013-04-23 17:00,9.243217607
2013-04-23 18:00,9.717485309
2013-04-23 19:00,10.22830878
2013-04-23 20:00,9.998627048
2013-04-23 21:00,9.629921764
2013-04-23 22:00,8.858654677
2013-04-23 23:00,9.142329889
2013-04-24 00:00,6.960531617
2013-04-24 01:00,6.685798892
2013-04-24 02:00,6.289994135
2013-04-24 03:00,6.464845686
2013-04-24 04:00,6.640919678
2013-04-24 05:00,7.200775286
2013-04-24 06:00,9.036294529
2013-04-24 07:00,9.76957369
2013-04-24 08:00,10.07181668
2013-04-24 09:00,10.22845281
2013-04-24 10:00,9.901114389
2013-04-24 11:00,9.74699037
2013-04-24 12:00,9.364904579
2013-04-24 13:00,8.943702708
2013-04-24 14:00,9.376031673
2013-04-24 15:00,10.51532456
2013-04-24 16:00,10.93205378
2013-04-24 17:00,11.70087169
2013-04-24 18:00,11.69701909
2013-04-24 19:00,12.24196264
2013-04-24 20:00,12.24540581
2013-04-24 21:00,12.06716306
2013-04-24 22:00,11.05274834
2013-04-24 23:00,9.690529349
2013-04-25 00:00,8.555385865
2013-04-25 01:00,7.857792576
2013-04-25 02:00,6.443402282
2013-04-25 03:00,6.176609717
2013-04-25 04:00,7.284111094
2013-04-25 05:00,8.25482824
2013-04-25 06:00,10.45437146
2013-04-25 07:00,11.63421638
2013-04-25 08:00,11.40584241
2013-04-25 09:00,11.56659922
2013-04-25 10:00,11.36430768
2013-04-25 11:00,11.21043511
2013-04-25 12:00,11.15211457
2013-04-25 13:00,10.86635673
2013-04-25 14:00,11.17079066
2013-04-25 15:00,11.03130049
2013-04-25 16:00,11.49611712
2013-04-25 17:00,12.14485855
2013-04-25 18:00,12.36660085
2013-04-25 19:00,12.6656871
2013-04-25 20:00,12.59519397
2013-04-25 21:00,11.8296002
2013-04-25 22:00,10.69608766
2013-04-25 23:00,9.64874345
2013-04-26 00:00,9.128106777
2013-04-26 01:00,8.227787303
2013-04-26 02:00,7.036821507
2013-04-26 03:00,6.548300441
2013-04-26 04:00,6.955075797
2013-04-26 05:00,8.623224951
2013-04-26 06:00,10.49710625
2013-04-26 07:00,11.01907126
2013-04-26 08:00,11.81907321
2013-04-26 09:00,11.20828549
2013-04-26 10:00,11.35945301
2013-04-26 11:00,12.28708104
2013-04-26 12:00,11.72462475
2013-04-26 13:00,11.60828708
2013-04-26 14:00,10.78246135
2013-04-26 15:00,10.5687847
2013-04-26 16:00,10.70169822
2013-04-26 17:00,11.05546149
2013-04-26 18:00,11.59669902
2013-04-26 19:00,11.50026287
2013-04-26 20:00,11.17972289
2013-04-26 21:00,11.0117627
2013-04-26 22:00,10.43391657
2013-04-26 23:00,9.649295432
2013-04-27 00:00,9.014395979
2013-04-27 01:00,7.96107879
2013-04-27 02:00,6.556734186
2013-04-27 03:00,6.442078866
2013-04-27 04:00,6.760541351
2013-04-27 05:00,7.213818542
2013-04-27 06:00,8.771129287
2013-04-27 07:00,10.63578449
2013-04-27 08:00,11.48629447
2013-04-27 09:00,11.84984745
2013-04-27 10:00,12.39909866
2013-04-27 11:00,12.10187087
2013-04-27 12:00,11.88230621
2013-04-27 13:00,11.72790373
2013-04-27 14:00,11.03680925
2013-04-27 15:00,10.57155708
2013-04-27 16:00,10.64811469
2013-04-27 17:00,11.12506068
2013-04-27 18:00,10.89083537
2013-04-27 19:00,11.67929402
2013-04-27 20:00,11.29173414
2013-04-27 21:00,11.06087223
2013-04-27 22:00,10.73467369
2013-04-27 23:00,9.978559926
2013-04-28 00:00,8.990999443
2013-04-28 01:00,8.0090899
2013-04-28 02:00,7.248228826
2013-04-28 03:00,6.519690201
2013-04-28 04:00,6.354075422
2013-04-28 05:00,6.913746472
2013-04-28 06:00,7.962450118
2013-04-28 07:00,9.622337616
2013-04-28 08:00,10.55290899
2013-04-28 09:00,11.53486306
2013-04-28 10:00,11.42947324
2013-04-28 11:00,11.49621735
2013-04-28 12:00,11.38308202
2013-04-28 13:00,11.31008908
2013-04-28 14:00,10.48987327
2013-04-28 15:00,10.49252242
2013-04-28 16:00,10.44069799
2013-04-28 17:00,10.94557013
2013-04-28 18:00,11.19414125
2013-04-28 19:00,12.15033428
2013-04-28 20:00,11.85024372
2013-04-28 21:00,11.22828782
2013-04-28 22:00,10.1343571
2013-04-28 23:00,9.449348392
2013-04-29 00:00,8.711787675
2013-04-29 01:00,7.67975612
2013-04-29 02:00,6.649982336
2013-04-29 03:00,6.465827222
2013-04-29 04:00,7.60379999
2013-04-29 05:00,9.138635074
2013-04-29 06:00,10.87866275
2013-04-29 07:00,11.4907904
2013-04-29 08:00,11.5939506
2013-04-29 09:00,11.721541
2013-04-29 10:00,11.72384621
2013-04-29 11:00,11.84909311
2013-04-29 12:00,11.80695553
2013-04-29 13:00,11.24528741
2013-04-29 14:00,11.06175792
2013-04-29 15:00,11.30631897
2013-04-29 16:00,11.40766285
2013-04-29 17:00,12.26359906
2013-04-29 18:00,12.4161933
2013-04-29 19:00,12.88906197
2013-04-29 20:00,12.37220672
2013-04-29 21:00,11.88179508
2013-04-29 22:00,10.57392923
2013-04-29 23:00,9.614870515
2013-04-30 00:00,8.687704212
2013-04-30 01:00,7.591738747
2013-04-30 02:00,6.963997855
2013-04-30 03:00,6.585141817
2013-04-30 04:00,6.838986609
2013-04-30 05:00,8.60097072
2013-04-30 06:00,10.7391307
2013-04-30 07:00,11.72354196
2013-04-30 08:00,11.9047055
2013-04-30 09:00,11.98440059
2013-04-30 10:00,11.77288645
2013-04-30 11:00,11.96294444
2013-04-30 12:00,11.6052911
2013-04-30 13:00,11.39736837
2013-04-30 14:00,10.82550304
2013-04-30 15:00,10.779971
2013-04-30 16:00,11.16245976
2013-04-30 17:00,11.590833
2013-04-30 18:00,11.72883493
2013-04-30 19:00,12.28205208
2013-04-30 20:00,12.27292093
2013-04-30 21:00,11.51265437
2013-04-30 22:00,11.18150201
2013-04-30 23:00,9.666899478
2013-05-01 00:00,8.174113207
2013-05-01 01:00,7.481176484
2013-05-01 02:00,6.622184623
2013-05-01 03:00,6.471100943
2013-05-01 04:00,7.547673953
2013-05-01 05:00,8.716289015
2013-05-01 06:00,10.6505506
2013-05-01 07:00,12.24892034
2013-05-01 08:00,11.63922143
2013-05-01 09:00,11.75949093
2013-05-01 10:00,11.79868559
2013-05-01 11:00,11.80868723
2013-05-01 12:00,12.10160443
2013-05-01 13:00,11.94155342
2013-05-01 14:00,11.41477264
2013-05-01 15:00,11.12961519
2013-05-01 16:00,11.29941571
2013-05-01 17:00,11.86228764
2013-05-01 18:00,11.87924811
2013-05-01 19:00,12.22289271
2013-05-01 20:00,12.14796352
2013-05-01 21:00,11.27899035
2013-05-01 22:00,10.5519797
2013-05-01 23:00,9.459100918
2013-05-02 00:00,8.338567314
2013-05-02 01:00,7.594645825
2013-05-02 02:00,6.841227723
2013-05-02 03:00,6.531530232
2013-05-02 04:00,7.05367699
2013-05-02 05:00,8.880271817
2013-05-02 06:00,10.43206994
2013-05-02 07:00,11.41709643
2013-05-02 08:00,11.63970681
2013-05-02 09:00,11.73537691
2013-05-02 10:00,11.74924274
2013-05-02 11:00,11.88814832
2013-05-02 12:00,11.89221709
2013-05-02 13:00,11.58592262
2013-05-02 14:00,11.29198465
2013-05-02 15:00,11.28912625
2013-05-02 16:00,12.01326038
2013-05-02 17:00,11.93740281
2013-05-02 18:00,12.48390117
2013-05-02 19:00,12.84973886
2013-05-02 20:00,12.70546996
2013-05-02 21:00,12.49452665
2013-05-02 22:00,11.81933869
2013-05-02 23:00,10.95654125
2013-05-03 00:00,9.978753322
2013-05-03 01:00,9.575230915
2013-05-03 02:00,8.489183413
2013-05-03 03:00,7.994141765
2013-05-03 04:00,8.566752335
2013-05-03 05:00,10.57225267
2013-05-03 06:00,11.93553863
2013-05-03 07:00,12.77518855
2013-05-03 08:00,12.70058733
2013-05-03 09:00,12.94289323
2013-05-03 10:00,13.1665255
2013-05-03 11:00,13.71809073
2013-05-03 12:00,14.13295145
2013-05-03 13:00,14.10074772
2013-05-03 14:00,13.6127817
2013-05-03 15:00,12.96245466
2013-05-03 16:00,13.26300781
2013-05-03 17:00,12.94172315
2013-05-03 18:00,12.97018782
2013-05-03 19:00,12.64648678
2013-05-03 20:00,12.68871432
2013-05-03 21:00,12.40234306
2013-05-03 22:00,11.81910229
2013-05-03 23:00,10.77048974
2013-05-04 00:00,10.09541358
2013-05-04 01:00,9.683634838
2013-05-04 02:00,8.583828638
2013-05-04 03:00,7.899007711
2013-05-04 04:00,7.797509271
2013-05-04 05:00,8.769477579
2013-05-04 06:00,9.923752899
2013-05-04 07:00,11.64509756
2013-05-04 08:00,12.59511896
2013-05-04 09:00,13.77805762
2013-05-04 10:00,14.10774536
2013-05-04 11:00,13.95647865
2013-05-04 12:00,13.81937648
2013-05-04 13:00,13.24785855
2013-05-04 14:00,12.84594637
2013-05-04 15:00,12.73252057
2013-05-04 16:00,12.7162602
2013-05-04 17:00,12.49549661
2013-05-04 18:00,12.70321946
2013-05-04 19:00,12.95083135
2013-05-04 20:00,13.03742793
2013-05-04 21:00,12.64084248
2013-05-04 22:00,12.27467654
2013-05-04 23:00,11.08279234
2013-05-05 00:00,10.1505103
2013-05-05 01:00,9.703377771
2013-05-05 02:00,8.803803009
2013-05-05 03:00,8.295687706
2013-05-05 04:00,8.092839431
2013-05-05 05:00,8.591449298
2013-05-05 06:00,9.604149545
2013-05-05 07:00,11.03394034
2013-05-05 08:00,12.28691392
2013-05-05 09:00,13.04741863
2013-05-05 10:00,13.41863983
2013-05-05 11:00,13.2246684
2013-05-05 12:00,12.65490338
2013-05-05 13:00,12.45273157
2013-05-05 14:00,12.00408674
2013-05-05 15:00,11.49879002
2013-05-05 16:00,11.85204881
2013-05-05 17:00,12.11465622
2013-05-05 18:00,12.39212793
2013-05-05 19:00,13.48315788
2013-05-05 20:00,13.02327677
2013-05-05 21:00,12.37499018
2013-05-05 22:00,11.93321195
2013-05-05 23:00,10.57861707
2013-05-06 00:00,9.57478718
2013-05-06 01:00,9.112186147
2013-05-06 02:00,8.593272973
2013-05-06 03:00,7.986025831
2013-05-06 04:00,8.81183618
2013-05-06 05:00,10.81966424
2013-05-06 06:00,11.67363687
2013-05-06 07:00,12.64557987
2013-05-06 08:00,12.44568604
2013-05-06 09:00,12.32488992
2013-05-06 10:00,12.39766734
2013-05-06 11:00,12.77916567
2013-05-06 12:00,12.561299
2013-05-06 13:00,12.91313781
2013-05-06 14:00,12.21259459
2013-05-06 15:00,11.58421771
2013-05-06 16:00,11.66191657
2013-05-06 17:00,12.2339545
2013-05-06 18:00,12.4067509
2013-05-06 19:00,13.34346082
2013-05-06 20:00,12.90830342
2013-05-06 21:00,12.70301211
2013-05-06 22:00,11.78426057
2013-05-06 23:00,10.45334122
2013-05-07 00:00,9.600571175
2013-05-07 01:00,8.792014267
2013-05-07 02:00,7.537967376
2013-05-07 03:00,8.052228039
2013-05-07 04:00,8.331773715
2013-05-07 05:00,10.44318844
2013-05-07 06:00,11.18596542
2013-05-07 07:00,12.39069935
2013-05-07 08:00,12.2985792
2013-05-07 09:00,12.03532562
2013-05-07 10:00,12.68265144
2013-05-07 11:00,12.35984136
2013-05-07 12:00,12.60429882
2013-05-07 13:00,12.33791661
2013-05-07 14:00,11.12595188
2013-05-07 15:00,11.47989664
2013-05-07 16:00,11.62055506
2013-05-07 17:00,12.08445752
2013-05-07 18:00,12.5355336
2013-05-07 19:00,12.73170575
2013-05-07 20:00,12.42085802
2013-05-07 21:00,12.28437983
2013-05-07 22:00,11.23314415
2013-05-07 23:00,10.11796794
2013-05-08 00:00,9.189156847
2013-05-08 01:00,7.95925838
2013-05-08 02:00,7.874446245
2013-05-08 03:00,7.497470476
2013-05-08 04:00,8.237369547
2013-05-08 05:00,9.718100797
2013-05-08 06:00,11.1312472
2013-05-08 07:00,12.29870633
2013-05-08 08:00,12.35402869
2013-05-08 09:00,12.0626797
2013-05-08 10:00,12.27267083
2013-05-08 11:00,12.13990168
2013-05-08 12:00,11.9477681
2013-05-08 13:00,11.77540447
2013-05-08 14:00,11.34534552
2013-05-08 15:00,11.26136162
2013-05-08 16:00,11.28717062
2013-05-08 17:00,11.69740249
2013-05-08 18:00,12.11875748
2013-05-08 19:00,12.47803239
2013-05-08 20:00,12.28599246
2013-05-08 21:00,11.89412794
2013-05-08 22:00,10.9734996
2013-05-08 23:00,9.494821751
2013-05-09 00:00,8.619190545
2013-05-09 01:00,7.815938201
2013-05-09 02:00,7.161353762
2013-05-09 03:00,7.126833773
2013-05-09 04:00,7.758988696
2013-05-09 05:00,9.475846434
2013-05-09 06:00,11.95622321
2013-05-09 07:00,12.75757171
2013-05-09 08:00,12.06561211
2013-05-09 09:00,11.94970775
2013-05-09 10:00,11.76659071
2013-05-09 11:00,11.92375157
2013-05-09 12:00,11.5415119
2013-05-09 13:00,11.51356639
2013-05-09 14:00,11.03069242
2013-05-09 15:00,10.82724113
2013-05-09 16:00,11.07762324
2013-05-09 17:00,11.76960114
2013-05-09 18:00,12.03262629
2013-05-09 19:00,12.6279954
2013-05-09 20:00,12.85472508
2013-05-09 21:00,12.22688745
2013-05-09 22:00,11.00453955
2013-05-09 23:00,10.17399885
2013-05-10 00:00,9.175690362
2013-05-10 01:00,8.41223575
2013-05-10 02:00,7.398246631
2013-05-10 03:00,7.135019123
2013-05-10 04:00,7.711862666
2013-05-10 05:00,9.580403472
2013-05-10 06:00,11.03367449
2013-05-10 07:00,12.12670206
2013-05-10 08:00,11.61046113
2013-05-10 09:00,11.91765549
2013-05-10 10:00,11.77141633
2013-05-10 11:00,11.65664812
2013-05-10 12:00,11.75371685
2013-05-10 13:00,11.34885441
2013-05-10 14:00,10.80289247
2013-05-10 15:00,10.88021972
2013-05-10 16:00,11.13080622
2013-05-10 17:00,11.58648316
2013-05-10 18:00,11.43743536
2013-05-10 19:00,11.53697536
2013-05-10 20:00,11.30937726
2013-05-10 21:00,11.18124622
2013-05-10 22:00,10.7796364
2013-05-10 23:00,9.901467169
2013-05-11 00:00,9.106778126
2013-05-11 01:00,8.202293081
2013-05-11 02:00,7.336267003
2013-05-11 03:00,7.394196932
2013-05-11 04:00,7.42507646
2013-05-11 05:00,8.243129471
2013-05-11 06:00,9.333513699
2013-05-11 07:00,10.52495652
2013-05-11 08:00,11.38817285
2013-05-11 09:00,11.92308077
2013-05-11 10:00,12.22608663
2013-05-11 11:00,11.85776877
2013-05-11 12:00,12.01630829
2013-05-11 13:00,11.64409609
2013-05-11 14:00,10.8495759
2013-05-11 15:00,10.67352608
2013-05-11 16:00,11.1814002
2013-05-11 17:00,11.56609712
2013-05-11 18:00,11.4891017
2013-05-11 19:00,11.86889805
2013-05-11 20:00,11.47450131
2013-05-11 21:00,10.92598555
2013-05-11 22:00,10.20499093
2013-05-11 23:00,9.458238052
2013-05-12 00:00,9.064638559
2013-05-12 01:00,8.228150469
2013-05-12 02:00,7.438207543
2013-05-12 03:00,6.87437724
2013-05-12 04:00,6.964369876
2013-05-12 05:00,7.961414917
2013-05-12 06:00,8.909816673
2013-05-12 07:00,10.63501172
2013-05-12 08:00,11.721637
2013-05-12 09:00,11.86734084
2013-05-12 10:00,11.92328592
2013-05-12 11:00,11.56658131
2013-05-12 12:00,11.40810509
2013-05-12 13:00,11.00984419
2013-05-12 14:00,10.43198716
2013-05-12 15:00,10.58133728
2013-05-12 16:00,10.90129024
2013-05-12 17:00,10.88287358
2013-05-12 18:00,11.58564494
2013-05-12 19:00,12.08296026
2013-05-12 20:00,11.83843456
2013-05-12 21:00,11.0135606
2013-05-12 22:00,10.65269597
2013-05-12 23:00,9.65631458
2013-05-13 00:00,8.925328717
2013-05-13 01:00,7.84311442
2013-05-13 02:00,7.31034657
2013-05-13 03:00,7.335062839
2013-05-13 04:00,7.45996906
2013-05-13 05:00,9.501393353
2013-05-13 06:00,10.90659554
2013-05-13 07:00,11.92809924
2013-05-13 08:00,11.78629227
2013-05-13 09:00,11.82463184
2013-05-13 10:00,11.98907397
2013-05-13 11:00,11.66887346
2013-05-13 12:00,11.85801871
2013-05-13 13:00,11.40944118
2013-05-13 14:00,11.09500336
2013-05-13 15:00,10.8424414
2013-05-13 16:00,10.92362971
2013-05-13 17:00,11.44535545
2013-05-13 18:00,11.61985261
2013-05-13 19:00,12.47630619
2013-05-13 20:00,12.27001428
2013-05-13 21:00,11.93674282
2013-05-13 22:00,11.12713056
2013-05-13 23:00,9.834821522
2013-05-14 00:00,8.47146004
2013-05-14 01:00,8.135445332
2013-05-14 02:00,7.018755664
2013-05-14 03:00,6.491881962
2013-05-14 04:00,7.156243437
2013-05-14 05:00,9.607513124
2013-05-14 06:00,10.84648895
2013-05-14 07:00,12.14189065
2013-05-14 08:00,11.57676905
2013-05-14 09:00,11.81402305
2013-05-14 10:00,11.55764474
2013-05-14 11:00,10.48074322
2013-05-14 12:00,10.17491126
2013-05-14 13:00,10.42966829
2013-05-14 14:00,9.634918067
2013-05-14 15:00,9.828971053
2013-05-14 16:00,10.19181628
2013-05-14 17:00,11.09806678
2013-05-14 18:00,12.48077504
2013-05-14 19:00,12.86127982
2013-05-14 20:00,12.77297554
2013-05-14 21:00,12.30081653
2013-05-14 22:00,11.08367685
2013-05-14 23:00,10.11787425
2013-05-15 00:00,8.08652462
2013-05-15 01:00,7.032371473
2013-05-15 02:00,6.866715016
2013-05-15 03:00,6.636420036
2013-05-15 04:00,7.72082251
2013-05-15 05:00,9.288108973
2013-05-15 06:00,10.701257
2013-05-15 07:00,12.50490652
2013-05-15 08:00,12.09975719
2013-05-15 09:00,11.95564546
2013-05-15 10:00,11.68174473
2013-05-15 11:00,12.16363169
2013-05-15 12:00,11.6518493
2013-05-15 13:00,11.16275685
2013-05-15 14:00,10.89283643
2013-05-15 15:00,10.76114221
2013-05-15 16:00,11.11478827
2013-05-15 17:00,11.70860545
2013-05-15 18:00,12.14602949
2013-05-15 19:00,12.82726299
2013-05-15 20:00,12.56242138
2013-05-15 21:00,11.9576084
2013-05-15 22:00,10.62746769
2013-05-15 23:00,9.663710349
2013-05-16 00:00,8.186785168
2013-05-16 01:00,7.665585555
2013-05-16 02:00,6.311932145
2013-05-16 03:00,6.521359827
2013-05-16 04:00,6.710803411
2013-05-16 05:00,9.27774919
2013-05-16 06:00,11.2753931
2013-05-16 07:00,12.31666598
2013-05-16 08:00,12.19982167
2013-05-16 09:00,12.12873478
2013-05-16 10:00,11.9140529
2013-05-16 11:00,11.68693609
2013-05-16 12:00,11.76847098
2013-05-16 13:00,11.81688251
2013-05-16 14:00,11.42213218
2013-05-16 15:00,11.20194499
2013-05-16 16:00,11.26610664
2013-05-16 17:00,11.97876169
2013-05-16 18:00,11.9545027
2013-05-16 19:00,12.69192689
2013-05-16 20:00,12.7867954
2013-05-16 21:00,12.1289692
2013-05-16 22:00,10.92263598
2013-05-16 23:00,9.897837731
2013-05-17 00:00,9.053336237
2013-05-17 01:00,7.660774828
2013-05-17 02:00,7.172842745
2013-05-17 03:00,6.757659245
2013-05-17 04:00,7.050170821
2013-05-17 05:00,9.158458618
2013-05-17 06:00,11.12636921
2013-05-17 07:00,12.17461104
2013-05-17 08:00,11.75159257
2013-05-17 09:00,11.96467542
2013-05-17 10:00,11.65416174
